timestamp,cnt
1619255100,4.0433973333e+04
1619255400,3.0678663333e+04
1619255700,3.1618500000e+04
1619256000,3.0543110000e+04
1619256300,3.0203136667e+04
1619256600,3.0106766667e+04
1619256900,3.1986313333e+04
1619257200,3.0693963333e+04
1619257500,3.1366683333e+04
1619257800,3.0118336667e+04
1619258100,4.0970230000e+04
1619258400,3.2307116667e+04
1619258700,4.0280673333e+04
1619259000,3.0817906667e+04
1619259300,3.1047286667e+04
1619259600,3.1552120000e+04
1619259900,3.0211430000e+04
1619260200,3.0237350000e+04
1619260500,3.2286703333e+04
1619260800,3.0449640000e+04
1619261100,3.0814553333e+04
1619261400,3.0058770000e+04
1619261700,4.0750226667e+04
1619262000,3.0727556667e+04
1619262300,4.0059593333e+04
1619262600,3.0643770000e+04
1619262900,3.0598706667e+04
1619263200,3.0100620000e+04
1619263500,3.0208663333e+04
1619263800,3.0459200000e+04
1619264100,3.1883726667e+04
1619264400,3.0108703333e+04
1619264700,3.0640463333e+04
1619265000,3.0225980000e+04
1619265300,4.0716736667e+04
1619265600,3.0484760000e+04
1619265900,4.0481953333e+04
1619266200,3.0815396667e+04
1619266500,3.0533303333e+04
1619266800,3.0323250000e+04
1619267100,3.2640250000e+04
1619267400,3.0433256667e+04
1619267700,3.1831676667e+04
1619268000,3.0352503333e+04
1619268300,3.0566940000e+04
1619268600,3.4082473333e+04
1619268900,4.1044756667e+04
1619269200,3.0075940000e+04
1619269500,4.1625040000e+04
1619269800,3.0640436667e+04
1619270100,3.0928903333e+04
1619270400,3.0134003333e+04
1619270700,1.7071810333e+05
1619271000,2.9822246667e+04
1619271300,3.1082396667e+04
1619271600,3.0606160000e+04
1619271900,3.0697060000e+04
1619272200,3.8976733333e+04
1619272500,4.0484020000e+04
1619272800,3.0316130000e+04
1619273100,4.0744830000e+04
1619273400,3.0813886667e+04
1619273700,3.0941953333e+04
1619274000,5.3716776667e+04
1619274300,3.0288990000e+04
1619274600,3.1291060000e+04
1619274900,3.1477156667e+04
1619275200,3.0404713333e+04
1619275500,3.0822330000e+04
1619275800,2.9938833333e+04
1619276100,4.0441646667e+04
1619276400,3.0591706667e+04
1619276700,6.3711420000e+04
1619277000,3.1137743333e+04
1619277300,3.1330180000e+04
1619277600,3.0168413333e+04
1619277900,3.0384096667e+04
1619278200,3.0023390000e+04
1619278500,3.1424920000e+04
1619278800,3.0659410000e+04
1619279100,3.0960580000e+04
1619279400,3.0252423333e+04
1619279700,4.0731430000e+04
1619280000,3.0384300000e+04
1619280300,4.0103786667e+04
1619280600,5.1998226667e+04
1619280900,3.0760826667e+04
1619281200,3.0246470000e+04
1619281500,3.1832306667e+04
1619281800,3.0685240000e+04
1619282100,3.2625613333e+04
1619282400,3.0482266667e+04
1619282700,3.0691746667e+04
1619283000,3.0144476667e+04
1619283300,4.0643536667e+04
1619283600,3.0485956667e+04
1619283900,4.0185340000e+04
1619284200,3.1458940000e+04
1619284500,3.1337123333e+04
1619284800,3.0091476667e+04
1619285100,3.0259063333e+04
1619285400,3.0126553333e+04
1619285700,3.2434343333e+04
1619286000,3.9265273333e+04
1619286300,3.1240050000e+04
1619286600,3.0268133333e+04
1619286900,4.6895683333e+04
1619287200,2.9773813333e+04
1619287500,3.9533943100e+06
1619287800,1.4865262217e+07
1619288100,2.9384368333e+06
1619288400,3.0228083333e+04
1619288700,3.0538250000e+04
1619289000,3.0278366667e+04
1619289300,3.1390136667e+04
1619289600,3.0340600000e+04
1619289900,3.0945036667e+04
1619290200,3.1647486667e+04
1619290500,4.2173356667e+04
1619290800,3.2992016667e+04
1619291100,4.0509926667e+04
1619291400,3.1187346667e+04
1619291700,3.2561716667e+04
1619292000,3.0366953333e+04
1619292300,3.1760576667e+04
1619292600,1.7324278000e+05
1619292900,3.2912013333e+04
1619293200,3.0761710000e+04
1619293500,3.0770270000e+04
1619293800,3.1974846667e+04
1619294100,4.3097336667e+04
1619294400,3.1691640000e+04
1619294700,4.1814200000e+04
1619295000,3.2316673333e+04
1619295300,3.0799516667e+04
1619295600,3.0035643333e+04
1619295900,3.0138893333e+04
1619296200,3.0669866667e+04
1619296500,3.1426933333e+04
1619296800,3.0075583333e+04
1619297100,4.8379576667e+04
1619297400,3.0152833333e+04
1619297700,4.0243863333e+04
1619298000,3.0606966667e+04
1619298300,3.9821573333e+04
1619298600,3.1364546667e+04
1619298900,3.2111113333e+04
1619299200,3.0315986667e+04
1619299500,3.0126260000e+04
1619299800,3.0734196667e+04
1619300100,3.2485116667e+04
1619300400,3.0568530000e+04
1619300700,3.1041540000e+04
1619301000,2.9936590000e+04
1619301300,4.0231833333e+04
1619301600,2.9999390000e+04
1619301900,4.1097180000e+04
1619302200,3.1410996667e+04
1619302500,3.0983563333e+04
1619302800,3.0051203333e+04
1619303100,2.9893403333e+04
1619303400,3.0231466667e+04
1619303700,3.1664833333e+04
1619304000,3.0440123333e+04
1619304300,3.0772426667e+04
1619304600,3.0063403333e+04
1619304900,4.0207750000e+04
1619305200,3.0461213333e+04
1619305500,3.9994563333e+04
1619305800,1.6897430133e+06
1619306100,3.3922115000e+05
1619306400,4.1927924500e+06
1619306700,1.8046695333e+05
1619307000,3.0092243333e+04
1619307300,3.1739793333e+04
1619307600,3.0500026667e+04
1619307900,3.0615666667e+04
1619308200,3.0313236667e+04
1619308500,4.0222280000e+04
1619308800,3.0201066667e+04
1619309100,3.9903860000e+04
1619309400,3.0849876667e+04
1619309700,3.0678016667e+04
1619310000,3.0513086667e+04
1619310300,2.9819116667e+04
1619310600,2.9934950000e+04
1619310900,3.1492526667e+04
1619311200,3.0485740000e+04
1619311500,3.0849160000e+04
1619311800,3.0056693333e+04
1619312100,4.0421500000e+04
1619312400,3.0411453333e+04
1619312700,4.6261436667e+04
1619313000,1.2269546053e+07
1619313300,1.2315325433e+06
1619313600,3.0255850000e+04
1619313900,3.0143553333e+04
1619314200,2.9807553333e+04
1619314500,1.7184385000e+05
1619314800,3.0522210000e+04
1619315100,3.1463430000e+04
1619315400,3.0075270000e+04
1619315700,4.0421430000e+04
1619316000,3.0630786667e+04
1619316300,4.0201070000e+04
1619316600,3.0850263333e+04
1619316900,3.1305336667e+04
1619317200,3.0557443333e+04
1619317500,3.0519886667e+04
1619317800,2.9959686667e+04
1619318100,3.1347570000e+04
1619318400,3.0218690000e+04
1619318700,3.0729713333e+04
1619319000,3.0176300000e+04
1619319300,4.0503533333e+04
1619319600,3.0716360000e+04
1619319900,3.9808830000e+04
1619320200,3.1770173333e+04
1619320500,3.0478896667e+04
1619320800,3.0059303333e+04
1619321100,3.0106293333e+04
1619321400,3.0104283333e+04
1619321700,3.1173320000e+04
1619322000,3.0505346667e+04
1619322300,3.0890766667e+04
1619322600,3.0120163333e+04
1619322900,4.0261490000e+04
1619323200,3.0167620000e+04
1619323500,4.0297130000e+04
1619323800,3.1462723333e+04
1619324100,3.0852573333e+04
1619324400,3.0062933333e+04
1619324700,3.0857580000e+04
1619325000,3.9060710000e+04
1619325300,3.1414653333e+04
1619325600,5.8810106667e+04
1619325900,3.0821540000e+04
1619326200,3.0327156667e+04
1619326500,4.0647076667e+04
1619326800,3.0363890000e+04
1619327100,4.0298333333e+04
1619327400,3.0679313333e+04
1619327700,3.0417123333e+04
1619328000,3.0224116667e+04
1619328300,3.0221306667e+04
1619328600,3.0101306667e+04
1619328900,3.1390400000e+04
1619329200,3.0473033333e+04
1619329500,3.0834943333e+04
1619329800,3.0225946667e+04
1619330100,4.0347633333e+04
1619330400,3.8672983333e+04
1619330700,4.8018020000e+04
1619331000,3.0658920000e+04
1619331300,3.0980510000e+04
1619331600,3.0421443333e+04
1619331900,2.9847370000e+04
1619332200,3.0344656667e+04
1619332500,3.1497826667e+04
1619332800,3.0029320000e+04
1619333100,3.0724746667e+04
1619333400,2.9867140000e+04
1619333700,4.0769736667e+04
1619334000,3.0307896667e+04
1619334300,4.0659220000e+04
1619334600,3.0108353333e+04
1619334900,3.1110290000e+04
1619335200,3.0182716667e+04
1619335500,3.0079340000e+04
1619335800,3.0119100000e+04
1619336100,5.1105862000e+05
1619336400,1.7060805000e+05
1619336700,3.1367556667e+04
1619337000,2.9941300000e+04
1619337300,4.0400716667e+04
1619337600,3.0118606667e+04
1619337900,4.0608913333e+04
1619338200,3.0335906667e+04
1619338500,3.9495533333e+04
1619338800,3.0375443333e+04
1619339100,3.0308523333e+04
1619339400,3.1296480000e+04
1619339700,3.2480010000e+04
1619340000,3.0210336667e+04
1619340300,3.0824623333e+04
1619340600,3.0131743333e+04
1619340900,4.0858253333e+04
1619341200,3.1238256667e+04
1619341500,4.0400676667e+04
1619341800,3.0429800000e+04
1619342100,3.1004926667e+04
1619342400,3.0148696667e+04
1619342700,3.0045720000e+04
1619343000,1.1276687333e+05
1619343300,3.1577476667e+04
1619343600,3.0275743333e+04
1619343900,3.0761266667e+04
1619344200,3.0198396667e+04
1619344500,4.0684696667e+04
1619344800,3.7490464667e+05
1619345100,4.1192750000e+04
1619345400,3.0559113333e+04
1619345700,3.9883323333e+04
1619346000,3.0999743333e+04
1619346300,3.0160260000e+04
1619346600,3.0151300000e+04
1619346900,3.1851283333e+04
1619347200,2.9902456667e+04
1619347500,3.0756746667e+04
1619347800,3.0001413333e+04
1619348100,4.0791853333e+04
1619348400,3.0065476667e+04
1619348700,4.0424596667e+04
1619349000,3.0473816667e+04
1619349300,3.9653010000e+04
1619349600,2.9966720000e+04
1619349900,2.9943886667e+04
1619350200,2.9916456667e+04
1619350500,3.2863766667e+04
1619350800,3.0145803333e+04
1619351100,3.0817890000e+04
1619351400,3.0343870000e+04
1619351700,4.0675033333e+04
1619352000,2.9963420000e+04
1619352300,4.0499653333e+04
1619352600,3.9298476667e+04
1619352900,3.0764753333e+04
1619353200,3.0534503333e+04
1619353500,3.0192113333e+04
1619353800,3.0150646667e+04
1619354100,3.1901566667e+04
1619354400,3.0219420000e+04
1619354700,3.0734366667e+04
1619355000,3.3581583333e+04
1619355300,4.0460310000e+04
1619355600,3.0243096667e+04
1619355900,4.0691073333e+04
1619356200,3.0687110000e+04
1619356500,3.0898010000e+04
1619356800,3.0093990000e+04
1619357100,2.9859533333e+04
1619357400,3.9053126667e+04
1619357700,3.1317790000e+04
1619358000,3.0370690000e+04
1619358300,1.7145504000e+05
1619358600,2.9859373333e+04
1619358900,4.0562613333e+04
1619359200,3.0058410000e+04
1619359500,4.0419800000e+04
1619359800,3.0242333333e+04
1619360100,3.0796550000e+04
1619360400,3.0022463333e+04
1619360700,3.0417413333e+04
1619361000,2.9875306667e+04
1619361300,3.1291810000e+04
1619361600,3.0733690000e+04
1619361900,3.0659966667e+04
1619362200,2.9870166667e+04
1619362500,4.0807893333e+04
1619362800,3.0102833333e+04
1619363100,4.0868810000e+04
1619363400,3.0524776667e+04
1619363700,3.1353430000e+04
1619364000,2.9636476667e+04
1619364300,3.0395636667e+04
1619364600,2.9848476667e+04
1619364900,3.2256226667e+04
1619365200,3.2262376667e+04
1619365500,3.2343866667e+04
1619365800,3.0282653333e+04
1619366100,4.1054910000e+04
1619366400,3.1477013333e+04
1619366700,4.0589700000e+04
1619367000,3.0740746667e+04
1619367300,3.0644373333e+04
1619367600,3.0188486667e+04
1619367900,3.0258733333e+04
1619368200,3.0119220000e+04
1619368500,3.2358653333e+04
1619368800,3.0206426667e+04
1619369100,3.1050926667e+04
1619369400,3.0096123333e+04
1619369700,5.2553916667e+04
1619370000,3.0520756667e+04
1619370300,4.0668583333e+04
1619370600,3.0443203333e+04
1619370900,3.0861890000e+04
1619371200,2.9843360000e+04
1619371500,2.9987150000e+04
1619371800,3.0420593333e+04
1619372100,3.1366490000e+04
1619372400,3.0435500000e+04
1619372700,3.2611520000e+04
1619373000,3.9944716667e+04
1619373300,4.0974586667e+04
1619373600,3.1093433333e+04
1619373900,1.4308347133e+06
1619374200,1.4308515727e+07
1619374500,2.8361005500e+06
1619374800,3.1061000000e+04
1619375100,3.0363566667e+04
1619375400,3.0550600000e+04
1619375700,3.2123780000e+04
1619376000,3.0982473333e+04
1619376300,3.1233633333e+04
1619376600,3.0178253333e+04
1619376900,4.0633070000e+04
1619377200,3.1415676667e+04
1619377500,3.9908736667e+04
1619377800,3.0489920000e+04
1619378100,3.1061926667e+04
1619378400,3.0555636667e+04
1619378700,3.0378016667e+04
1619379000,3.0272363333e+04
1619379300,3.1154886667e+04
1619379600,2.9572143333e+04
1619379900,3.1870650000e+04
1619380200,1.7052115333e+05
1619380500,4.2151493333e+04
1619380800,3.1326316667e+04
1619381100,3.9194513333e+04
1619381400,3.1067220000e+04
1619381700,3.0659203333e+04
1619382000,3.0552046667e+04
1619382300,3.0295683333e+04
1619382600,3.0129440000e+04
1619382900,3.2638133333e+04
1619383200,3.0146663333e+04
1619383500,3.1277833333e+04
1619383800,3.0943150000e+04
1619384100,4.1374226667e+04
1619384400,3.1310600000e+04
1619384700,4.1178066667e+04
1619385000,3.2262833333e+04
1619385300,3.1685516667e+04
1619385600,3.1065716667e+04
1619385900,3.1131996667e+04
1619386200,3.0827646667e+04
1619386500,3.2351180000e+04
1619386800,3.1125026667e+04
1619387100,3.1855636667e+04
1619387400,3.1440760000e+04
1619387700,4.1457060000e+04
1619388000,3.0895476667e+04
1619388300,3.9299990000e+04
1619388600,3.4991760000e+04
1619388900,2.8567393333e+04
1619389200,2.7945746667e+04
1619389500,2.7521770000e+04
1619389800,9.9370926667e+04
1619390100,1.8527439333e+05
1619390400,2.9309753333e+04
1619390700,2.9687280000e+04
1619391000,2.8458886667e+04
1619391300,3.7947646667e+04
1619391600,2.7761573333e+04
1619391900,3.7280620000e+04
1619392200,1.7195479867e+06
1619392500,3.4024755667e+05
1619392800,3.0263962267e+06
1619393100,2.7467006667e+04
1619393400,2.7750950000e+04
1619393700,2.8987730000e+04
1619394000,2.7688040000e+04
1619394300,2.8053536667e+04
1619394600,2.7470586667e+04
1619394900,3.8048600000e+04
1619395200,2.7504986667e+04
1619395500,3.7357133333e+04
1619395800,2.8473813333e+04
1619396100,2.8066286667e+04
1619396400,2.7472833333e+04
1619396700,2.8191490000e+04
1619397000,2.7543343333e+04
1619397300,2.8814996667e+04
1619397600,2.7646523333e+04
1619397900,2.8202506667e+04
1619398200,2.7426936667e+04
1619398500,3.7871473333e+04
1619398800,2.7580976667e+04
1619399100,3.7458623333e+04
1619399400,1.0720184973e+07
1619399700,2.8285906667e+04
1619400000,2.7427833333e+04
1619400300,2.7568866667e+04
1619400600,2.7506946667e+04
1619400900,2.8622816667e+04
1619401200,2.9617563333e+04
1619401500,2.8498443333e+04
1619401800,2.7587900000e+04
1619402100,1.7878206333e+05
1619402400,2.7693763333e+04
1619402700,3.7435770000e+04
1619403000,2.8745870000e+04
1619403300,2.8119156667e+04
1619403600,2.7324206667e+04
1619403900,2.7686013333e+04
1619404200,2.7456976667e+04
1619404500,2.8606343333e+04
1619404800,2.8179030000e+04
1619405100,2.8166220000e+04
1619405400,4.4858699333e+05
1619405700,3.8545920000e+04
1619406000,2.7415943333e+04
1619406300,3.7572260000e+04
1619406600,2.8505343333e+04
1619406900,2.8116710000e+04
1619407200,2.7357136667e+04
1619407500,2.7610903333e+04
1619407800,2.7378816667e+04
1619408100,2.8642146667e+04
1619408400,2.7642906667e+04
1619408700,2.8479093333e+04
1619409000,2.7358193333e+04
1619409300,3.7923473333e+04
1619409600,2.7532246667e+04
1619409900,3.7479566667e+04
1619410200,3.7492243333e+04
1619410500,3.0298660000e+04
1619410800,5.8044976667e+04
1619411100,4.5782490000e+04
1619411400,2.7775570000e+04
1619411700,3.0848726667e+04
1619412000,2.7913650000e+04
1619412300,5.5408686667e+04
1619412600,2.9442240000e+04
1619412900,1.3393883000e+05
1619413200,3.6670430000e+04
1619413500,3.9863463333e+04
1619413800,2.8654086667e+04
1619414100,2.9138880000e+04
1619414400,3.2019443333e+04
1619414700,2.4444703667e+05
1619415000,2.7518693333e+04
1619415300,2.9841100000e+04
